date,period,value
2020-04-28,2020-03-31,1229496058.51
2020-08-25,2020-06-30,1748111216.62
2020-10-27,2020-09-30,1218305959.75
2021-04-30,2020-12-31,1857227590.18
2021-04-30,2021-03-31,1269079437.97
2021-08-24,2021-06-30,1260165774.5
2021-10-26,2021-09-30,1592869932.09
2022-03-29,2021-12-31,2368697310.13
2022-04-22,2022-03-31,2093273314.85
2022-08-10,2022-06-30,1968823764.8
2022-10-29,2022-09-30,1974766513.2
2023-03-28,2022-12-31,2620677602.38
2023-04-29,2023-03-31,2696785841.66
2023-08-29,2023-06-30,2714017155.53
2023-10-31,2023-09-30,2731842584.94
2024-04-30,2023-12-31,3163917004.29
2024-04-30,2024-03-31,2534092818.06
2024-08-27,2024-06-30,2874707486.24
2024-10-31,2024-09-30,3183457749.74
2025-03-29,2024-12-31,3685138032.28
2025-04-30,2025-03-31,3832039756.29
2025-08-28,2025-06-30,2852214043.59
2025-10-31,2025-09-30,2898386713.48
2026-03-31,2025-12-31,2562988728.67
