date,period,value
2020-04-28,2020-03-31,341653804.42
2020-08-25,2020-06-30,622831047.22
2020-10-27,2020-09-30,409466632.81
2021-04-30,2020-12-31,64741308.04
2021-04-30,2021-03-31,129778432.75
2021-08-24,2021-06-30,63583125.45
2021-10-26,2021-09-30,0.0
2022-03-29,2021-12-31,126602151.65
2022-10-29,2022-09-30,0.0
2024-08-27,2024-06-30,631488172.71
2024-10-31,2024-09-30,419956196.8
2025-03-29,2024-12-31,580439854.71
2025-04-30,2025-03-31,772678402.8
2025-08-28,2025-06-30,290013020.51
2025-10-31,2025-09-30,219358745.44
