date,period,value
2020-04-28,2020-03-31,99703579636.64
2020-08-25,2020-06-30,107641807981.12
2020-10-27,2020-09-30,106441383290.66
2021-04-30,2020-12-31,109794021600.02
2021-04-30,2021-03-31,118668375213.17
2021-08-24,2021-06-30,121917715593.88
2021-10-26,2021-09-30,122809671479.12
2022-03-29,2021-12-31,124607787202.97
2022-04-22,2022-03-31,131575847299.7
2022-08-10,2022-06-30,136572312894.23
2022-10-29,2022-09-30,139381594973.24
2023-03-28,2022-12-31,143597567728.7
2023-04-29,2023-03-31,153478518869.41
2023-08-29,2023-06-30,159986743847.37
2023-10-31,2023-09-30,158035938309.15
2024-04-30,2023-12-31,160923024791.99
2024-04-30,2024-03-31,172497180046.41
2024-08-27,2024-06-30,170794267621.41
2024-10-31,2024-09-30,169782932056.25
2025-03-29,2024-12-31,171217204992.06
2025-04-30,2025-03-31,178522411537.89
2025-08-28,2025-06-30,179932531219.76
2025-10-31,2025-09-30,180497067085.98
2026-03-31,2025-12-31,182145037948.21
