date,period,value
2020-04-28,2020-03-31,3534914467.15
2020-08-26,2020-06-30,3597001792.66
2020-10-30,2020-09-30,3689772740.59
2021-04-29,2020-12-31,3882273181.59
2021-04-29,2021-03-31,3997591280.48
2021-08-10,2021-06-30,3905369633.69
2021-10-28,2021-09-30,4020955566.82
2022-04-27,2021-12-31,4095868127.5
2022-04-27,2022-03-31,4182069870.01
2022-08-19,2022-06-30,4080593499.95
2022-10-29,2022-09-30,4046301129.62
2023-04-28,2022-12-31,3964926749.15
2023-04-28,2023-03-31,4121500711.51
2023-08-25,2023-06-30,3776560582.36
2023-10-30,2023-09-30,3828072736.26
2024-04-26,2023-12-31,3936044324.47
2024-04-26,2024-03-31,3806359388.12
2024-08-29,2024-06-30,3808031326.26
2024-10-30,2024-09-30,3934298324.33
2025-04-26,2024-12-31,4232210339.05
2025-04-26,2025-03-31,4332605500.47
2025-08-29,2025-06-30,4229782958.16
2025-10-30,2025-09-30,4299770564.55
