date,period,value
2020-04-30,2020-03-31,16535277.94
2020-08-19,2020-06-30,16535277.94
2020-10-30,2020-09-30,16535277.94
2021-03-20,2020-12-31,16535277.94
2021-04-29,2021-03-31,16535277.94
2021-08-28,2021-06-30,16535277.94
2021-10-26,2021-09-30,16535277.94
2022-03-18,2021-12-31,16535277.94
2022-04-30,2022-03-31,16535277.94
2022-08-26,2022-06-30,16535277.94
2022-10-29,2022-09-30,16535277.94
2023-03-18,2022-12-31,16535277.94
2023-04-29,2023-03-31,16535277.94
2023-08-28,2023-06-30,16535277.94
2023-10-28,2023-09-30,16535277.94
2024-04-27,2024-03-31,16535277.94
2024-08-24,2024-06-30,16535277.94
2024-10-31,2024-09-30,16535277.94
2025-04-28,2025-03-31,16535277.94
2025-08-28,2025-06-30,16784873.34
2025-10-27,2025-09-30,16535277.94
