date,period,value
2020-04-25,2020-03-31,50255166.11
2020-08-28,2020-06-30,1592196516.19
2020-10-28,2020-09-30,1851470348.05
2021-04-24,2020-12-31,2041335101.13
2021-04-24,2021-03-31,2033449048.79
2021-08-28,2021-06-30,2463970162.5
2021-10-28,2021-09-30,2457242057.73
2022-03-08,2021-12-31,2540602434.08
2022-04-29,2022-03-31,2777148313.74
2022-08-27,2022-06-30,2931644840.7
2022-10-25,2022-09-30,3322913570.85
2023-04-19,2022-12-31,3421842773.81
2023-04-28,2023-03-31,3529598808.92
2023-08-30,2023-06-30,3847326923.26
2023-10-28,2023-09-30,3865958262.4
2024-04-19,2023-12-31,4557028339.42
2024-04-27,2024-03-31,4850500865.13
2024-08-30,2024-06-30,4947317127.56
2024-10-28,2024-09-30,5462870363.09
2025-03-29,2024-12-31,5671386284.71
2025-04-26,2025-03-31,5991805368.3
2025-08-28,2025-06-30,6974044523.53
2025-10-30,2025-09-30,6740913091.99
2026-03-24,2025-12-31,8095075030.69
