date,period,value
2020-10-13,2020-06-30,60000000.0
2022-08-18,2022-06-30,124070.38
2022-10-28,2022-09-30,124070.38
2023-04-18,2022-12-31,124070.38
2023-04-28,2023-03-31,124070.38
2023-08-22,2023-06-30,124070.38
2023-10-31,2023-09-30,117479.35
2024-04-16,2023-12-31,116380.2
2024-04-26,2024-03-31,116380.2
2024-08-28,2024-06-30,162076.0
2024-10-31,2024-09-30,159174.66
2025-04-25,2024-12-31,20206956.08
2025-04-25,2025-03-31,196599.24
2025-08-29,2025-06-30,190554.7
2025-10-31,2025-09-30,190554.7
