date,period,value
2020-04-30,2020-03-31,22722648103.92
2020-08-31,2020-06-30,38180259110.29
2020-10-31,2020-09-30,61005589288.06
2021-04-29,2020-12-31,88908438445.42
2021-04-29,2021-03-31,27015355085.36
2021-08-31,2021-06-30,45070280340.66
2021-10-23,2021-09-30,69341061184.76
2022-04-28,2021-12-31,97355511906.38
2022-04-28,2022-03-31,26460770992.19
2022-08-30,2022-06-30,46976960205.65
2022-10-31,2022-09-30,71640324862.48
2023-04-29,2022-12-31,104336658653.31
2023-04-29,2023-03-31,26075968914.9
2023-08-30,2023-06-30,52051765932.95
2023-10-27,2023-09-30,77333263735.24
2024-04-25,2023-12-31,103425559372.45
2024-04-25,2024-03-31,26361404818.62
2024-08-31,2024-06-30,45199003651.13
2024-10-31,2024-09-30,66499191927.32
2025-04-29,2024-12-31,93802058017.66
2025-04-29,2025-03-31,25811125664.51
2025-08-29,2025-06-30,46975267443.83
2025-10-31,2025-09-30,70855736090.08
