date,period,value
2020-04-30,2020-03-31,13277025.43
2020-08-31,2020-06-30,14124173.57
2020-10-31,2020-09-30,14759674.76
2021-04-29,2020-12-31,15447596.25
2021-04-29,2021-03-31,16194890.07
2021-08-31,2021-06-30,17033946.03
2021-10-23,2021-09-30,17865306.53
2022-04-28,2021-12-31,18626520.44
2022-04-28,2022-03-31,19433489.21
2022-08-30,2022-06-30,20242438.64
2022-10-31,2022-09-30,21017510.37
2023-04-29,2022-12-31,22359370.31
2023-04-29,2023-03-31,22442783.01
2023-08-30,2023-06-30,22412364.76
2023-10-27,2023-09-30,22413105.08
2024-04-25,2023-12-31,28886406.5
2024-04-25,2024-03-31,22692636.52
2024-08-31,2024-06-30,22607901.96
2024-10-31,2024-09-30,22866374.38
2025-04-29,2024-12-31,21085143.72
2025-04-29,2025-03-31,20496383.52
2025-08-29,2025-06-30,34435926.17
2025-10-31,2025-09-30,20123242.11
