date,period,value
2020-10-14,2020-03-31,10283780.34
2021-02-25,2020-12-31,4255950.27
2021-06-07,2021-03-31,3911178.61
2021-08-26,2021-06-30,420950.2
2021-10-29,2021-09-30,10535.87
2022-04-26,2021-12-31,4732.08
2023-04-26,2022-12-31,146539.73
2023-04-26,2023-03-31,1106057.3
2023-08-16,2023-06-30,2971634.02
2023-10-27,2023-09-30,4677916.9
2024-03-30,2023-12-31,2853353.74
2024-04-26,2024-03-31,3237583.82
2024-08-16,2024-06-30,7021630.27
2024-10-30,2024-09-30,12854586.81
2025-03-31,2024-12-31,16331586.16
2025-04-29,2025-03-31,14199934.23
2025-08-29,2025-06-30,14848123.55
2025-10-29,2025-09-30,10891504.84
