date,period,value
2021-04-17,2020-12-31,46781.9
2021-08-10,2021-06-30,16013.07
2021-10-26,2021-09-30,60481810.21
2022-04-27,2021-12-31,282801206.3
2022-04-27,2022-03-31,160851947.97
2022-07-30,2022-06-30,251354463.67
2022-10-28,2022-09-30,251469600.3
2023-04-15,2022-12-31,342026570.7
2023-04-27,2023-03-31,0.0
2023-08-16,2023-06-30,91165753.42
2023-10-24,2023-09-30,91225753.42
2024-04-25,2023-12-31,182242701.53
2024-04-25,2024-03-31,46000.0
2024-08-24,2024-06-30,102475419.26
2024-10-29,2024-09-30,280071846.57
2025-04-24,2024-12-31,534389359.73
2025-04-24,2025-03-31,201249481.08
2025-08-23,2025-06-30,457447328.79
2025-10-30,2025-09-30,572986244.9
