date,period,value
2020-04-30,2020-03-31,1741862.98
2020-08-31,2020-06-30,3697308.63
2020-10-26,2020-09-30,12997189.05
2021-04-20,2020-12-31,16138638.23
2021-04-30,2021-03-31,10121164.39
2021-07-28,2021-06-30,1999215.03
2021-10-23,2021-09-30,4055970.28
2022-04-11,2021-12-31,7555566.79
2022-04-20,2022-03-31,4571142.89
2022-08-30,2022-06-30,10007394.26
2022-10-31,2022-09-30,236724169.51
2023-03-21,2022-12-31,46010339.08
2023-04-29,2023-03-31,481694.44
2023-07-29,2023-06-30,5652995.81
2023-10-28,2023-09-30,7746849.39
2024-04-29,2023-12-31,25319358.22
2024-04-29,2024-03-31,671489.46
2024-08-17,2024-06-30,86146129.51
2024-10-29,2024-09-30,36845624.94
2025-04-19,2024-12-31,41121755.13
2025-04-26,2025-03-31,4791450.54
2025-08-26,2025-06-30,17524007.53
2025-10-25,2025-09-30,20463096.98
