date,period,value
2020-04-30,2020-03-31,276007909.27
2020-08-31,2020-06-30,342852588.95
2020-10-26,2020-09-30,494828297.29
2021-04-20,2020-12-31,496099987.14
2021-04-30,2021-03-31,414020074.25
2021-07-28,2021-06-30,369437844.43
2021-10-23,2021-09-30,420314027.78
2022-04-11,2021-12-31,541453375.0
2022-04-20,2022-03-31,417295097.23
2022-08-30,2022-06-30,688748249.99
2022-10-31,2022-09-30,812595416.66
2023-03-21,2022-12-31,913609257.9
2023-04-29,2023-03-31,878485646.79
2023-07-29,2023-06-30,909475946.78
2023-10-28,2023-09-30,739621896.78
2024-04-29,2023-12-31,659298130.56
2024-04-29,2024-03-31,1256420333.39
2024-08-17,2024-06-30,1641767284.88
2024-10-29,2024-09-30,1864590903.28
2025-04-19,2024-12-31,1710563525.48
2025-04-26,2025-03-31,1777223149.1
2025-08-26,2025-06-30,2415344468.37
2025-10-25,2025-09-30,2211873345.28
