date,period,value
2020-04-29,2020-03-31,5000000.0
2020-08-19,2020-06-30,13607356.98
2020-10-28,2020-09-30,39976931.0
2021-04-10,2020-12-31,69212954.39
2021-04-28,2021-03-31,14080000.0
2021-08-26,2021-06-30,36198000.0
2021-10-23,2021-09-30,52364480.0
2022-04-16,2021-12-31,87813280.0
2022-04-27,2022-03-31,9476703.9
2022-08-27,2022-06-30,9476703.9
2022-10-27,2022-09-30,70701703.9
2023-04-13,2022-12-31,100706031.3
2023-08-31,2023-06-30,8000000.0
2023-10-28,2023-09-30,125783674.4
2024-04-20,2023-12-31,158911041.5
2024-04-27,2024-03-31,13600000.0
2024-08-24,2024-06-30,46917991.6
2024-10-24,2024-09-30,89133812.08
2025-04-23,2024-12-31,159397416.48
2025-04-29,2025-03-31,9000000.0
2025-08-21,2025-06-30,42346108.19
2025-10-24,2025-09-30,81341508.19
