date,period,value
2020-04-30,2020-03-31,-2297204.11
2020-08-18,2020-06-30,-292943.98
2020-10-30,2020-09-30,55755425.25
2021-04-20,2020-12-31,83374318.27
2021-04-30,2021-03-31,-70466321.48
2021-08-24,2021-06-30,-53439480.15
2021-10-30,2021-09-30,-52570641.52
2022-04-19,2021-12-31,-29014279.92
2022-04-30,2022-03-31,2648027.1
2022-08-23,2022-06-30,-87762590.1
2022-10-29,2022-09-30,-226547491.85
2023-04-18,2022-12-31,-88846442.1
2023-04-29,2023-03-31,54539629.5
2023-08-29,2023-06-30,16387770.5
2023-10-28,2023-09-30,6637964.5
2024-04-23,2023-12-31,28910278.61
2024-04-30,2024-03-31,-15473971.61
2024-08-27,2024-06-30,3856388.39
2024-10-31,2024-09-30,5935488.39
2025-04-22,2024-12-31,5935488.39
