date,period,value
2020-06-18,2020-03-31,2480851.17
2021-03-09,2020-09-30,7364888.85
2021-06-03,2020-12-31,9806907.69
2021-06-03,2021-03-31,2442018.84
2021-08-23,2020-06-30,4970615.34
2021-08-23,2021-06-30,4884037.68
2022-03-11,2021-12-31,9884742.01
2022-08-15,2022-06-30,13298399.98
2023-04-26,2022-12-31,54404399.19
2023-08-25,2023-06-30,66259296.44
2024-04-25,2023-12-31,105218147.27
2024-08-28,2024-06-30,25404807.07
2025-04-25,2024-12-31,45634043.29
2025-08-28,2025-06-30,29913215.06
