date,period,value
2020-06-18,2020-03-31,-90701.81
2021-03-09,2020-09-30,-365954.31
2021-06-03,2020-12-31,-489078.56
2021-06-03,2021-03-31,-280658.79
2021-08-23,2020-06-30,-393054.57
2021-08-23,2021-06-30,-424883.4
2022-03-11,2021-12-31,-1716824.05
2022-08-15,2022-06-30,-1079198.73
2023-04-26,2022-12-31,-5930377.44
2023-08-25,2023-06-30,-6363921.65
2024-04-25,2023-12-31,-18795708.36
2024-08-28,2024-06-30,-7265217.44
2025-04-25,2024-12-31,-7402308.71
2025-08-28,2025-06-30,-1433169.41
