date,period,value
2020-12-03,2020-06-30,1218630.13
2021-07-13,2020-12-31,1678361.33
2022-05-26,2021-03-31,2561828.78
2022-08-30,2021-06-30,3408630.14
2022-08-30,2022-06-30,365477.73
2022-10-29,2021-09-30,4256890.68
2022-10-29,2022-09-30,4305690.99
2023-04-18,2022-12-31,6872445.78
2023-04-29,2023-03-31,1372853.01
2023-08-12,2023-06-30,2052519.37
2023-10-28,2023-09-30,2249261.12
2024-04-18,2023-12-31,2273976.81
2024-04-30,2024-03-31,23846.97
2024-08-31,2024-06-30,50559.3
2024-10-31,2024-09-30,239600.39
2025-04-30,2024-12-31,364942.86
2025-10-29,2025-09-30,5350.22
