date,period,value
2020-04-25,2020-03-31,14703473.99
2020-08-28,2020-06-30,13421054.07
2020-10-28,2020-09-30,11192164.3
2021-03-17,2020-12-31,14483845.4
2021-04-17,2021-03-31,13672772.08
2021-08-28,2021-06-30,13178362.37
2021-10-30,2021-09-30,19054325.48
2022-03-19,2021-12-31,25597463.69
2022-04-29,2022-03-31,31417763.53
2022-08-27,2022-06-30,12275040.56
2022-10-29,2022-09-30,47991428.89
2023-03-18,2022-12-31,68231754.09
2023-04-28,2023-03-31,111195902.59
2023-08-30,2023-06-30,25156209.67
2023-10-28,2023-09-30,17387462.55
2024-03-16,2023-12-31,34386338.19
2024-04-27,2024-03-31,73154061.81
2024-08-30,2024-06-30,59950058.81
2024-10-30,2024-09-30,134790916.56
2025-03-15,2024-12-31,36765954.4
2025-04-24,2025-03-31,28687418.32
2025-08-27,2025-06-30,23612842.21
2025-10-30,2025-09-30,37698399.69
2026-03-21,2025-12-31,37765009.21
