date,period,value
2020-11-09,2020-06-30,80941119.64
2021-03-05,2020-12-31,660235278.8
2022-04-24,2021-12-31,818650285.16
2022-07-28,2021-03-31,573805421.01
2022-07-28,2022-03-31,-103173482.69
2022-08-30,2021-06-30,1059057798.68
2022-08-30,2022-06-30,-384902669.8
2023-04-28,2022-12-31,-413183538.85
2023-08-10,2023-06-30,-688410763.21
2024-04-25,2023-12-31,-558675495.89
2024-08-19,2024-06-30,363264501.72
2025-04-25,2024-12-31,392429340.79
2025-08-19,2025-06-30,280174529.57
2026-03-25,2025-12-31,702327757.05
