date,period,value
2020-11-09,2020-06-30,6624725.14
2021-03-05,2020-12-31,8723562.92
2022-04-24,2021-12-31,-699644.5
2022-07-28,2021-03-31,626682.1
2022-07-28,2022-03-31,-1734392.46
2022-08-30,2021-06-30,320866.48
2022-08-30,2022-06-30,-6747884.48
2023-04-28,2022-12-31,-23559105.47
2023-08-10,2023-06-30,-8339223.67
2024-04-25,2023-12-31,-17637657.24
2024-08-19,2024-06-30,-11642796.96
2025-04-25,2024-12-31,-5409617.3
2025-08-19,2025-06-30,-25072066.14
2026-03-25,2025-12-31,-87118145.7
