date,period,value
2020-08-27,2020-06-30,-110596.04
2021-02-26,2020-12-31,-7710.5
2021-07-02,2020-03-31,-93149.46
2021-07-02,2021-03-31,142891.97
2021-07-21,2021-06-30,198422.78
2021-10-29,2020-09-30,-114096.04
2021-10-29,2021-09-30,515348.53
2022-04-08,2021-12-31,487109.33
2022-04-29,2022-03-31,-262515.32
2022-08-19,2022-06-30,-43268.87
2022-10-24,2022-09-30,149145.3
2023-04-11,2022-12-31,175411.15
2023-04-28,2023-03-31,4614.22
2023-08-31,2023-06-30,83222.31
2023-10-27,2023-09-30,-59799.99
2024-04-18,2023-12-31,272494.6
2024-04-25,2024-03-31,130981.99
2024-08-22,2024-06-30,192898.59
2024-10-25,2024-09-30,199779.77
2025-04-15,2024-12-31,23737.89
2025-04-29,2025-03-31,-31090.25
2025-08-29,2025-06-30,547110.98
2025-10-30,2025-09-30,751422.72
