date,period,value
2020-04-23,2020-03-31,65504303.69
2020-08-25,2020-06-30,104836399.61
2020-10-28,2020-09-30,118429242.81
2021-03-02,2020-12-31,153102097.57
2021-04-17,2021-03-31,29434386.62
2021-08-21,2021-06-30,72833085.84
2021-10-27,2021-09-30,122615024.6
2022-04-25,2021-12-31,143877756.2
2022-04-25,2022-03-31,42235652.8
2022-08-26,2022-06-30,73956444.45
2022-10-26,2022-09-30,109953831.88
2023-04-22,2022-12-31,163671501.72
2023-04-22,2023-03-31,45562120.47
2023-08-19,2023-06-30,72157896.49
2023-10-21,2023-09-30,121618527.58
2024-04-22,2023-12-31,140688980.52
2024-04-22,2024-03-31,50592352.43
2024-08-28,2024-06-30,75612224.78
2024-10-26,2024-09-30,105954715.52
2025-04-21,2024-12-31,124194846.87
2025-04-21,2025-03-31,51646740.43
2025-08-27,2025-06-30,87909897.58
2025-10-29,2025-09-30,145390488.45
