date,period,value
2020-04-28,2020-03-31,8513695382.01
2020-08-28,2020-06-30,8796938153.38
2020-10-27,2020-09-30,8989496179.23
2021-04-29,2020-12-31,9569816490.51
2021-04-29,2021-03-31,9670342113.29
2021-08-30,2021-06-30,9977892822.09
2021-10-30,2021-09-30,10128916882.16
2022-04-29,2021-12-31,10395568484.34
2022-04-29,2022-03-31,11590027881.08
2022-08-25,2022-06-30,13171674450.02
2022-10-29,2022-09-30,13660798048.23
2023-04-19,2022-12-31,13892506760.05
2023-04-27,2023-03-31,14046949782.34
2023-08-25,2023-06-30,14074473789.72
2023-10-31,2023-09-30,14382038468.62
2024-04-30,2023-12-31,15034329930.61
2024-04-30,2024-03-31,15199137719.64
2024-08-30,2024-06-30,16232469668.57
2024-10-31,2024-09-30,16585476386.11
2025-04-28,2024-12-31,17141827217.31
2025-04-28,2025-03-31,17522509079.19
2025-08-28,2025-06-30,18869337853.39
2025-10-30,2025-09-30,19117090463.39
