date,period,value
2020-04-29,2020-03-31,133383.69
2020-07-31,2020-06-30,271301.47
2020-10-30,2020-09-30,1987.66
2021-04-30,2020-12-31,-38331.8
2021-04-30,2021-03-31,163716.22
2021-07-31,2021-06-30,307133.87
2021-10-29,2021-09-30,434915.66
2022-04-30,2021-12-31,857358.33
2022-04-30,2022-03-31,100377.79
2022-08-25,2022-06-30,840541.75
2022-10-28,2022-09-30,846961.82
2023-04-29,2022-12-31,12360026.6
2023-04-29,2023-03-31,498843.93
2023-08-25,2023-06-30,836514.04
2023-10-31,2023-09-30,1013042.98
2024-04-27,2023-12-31,25777348.25
2024-04-27,2024-03-31,743765.59
2024-08-28,2024-06-30,573997.23
2024-10-31,2024-09-30,597115.67
2025-04-29,2024-12-31,752493.84
2025-04-29,2025-03-31,116972.17
2025-08-22,2025-06-30,331797.65
2025-10-31,2025-09-30,575376.57
2026-03-28,2025-12-31,825938.77
