date,period,value
2020-04-24,2020-03-31,383630059.52
2020-08-26,2020-06-30,432385573.09
2020-10-27,2020-09-30,476673751.71
2021-03-26,2020-12-31,564240533.34
2021-04-23,2021-03-31,594532134.41
2021-08-27,2021-06-30,568686091.39
2021-10-28,2021-09-30,663306987.29
2022-03-25,2021-12-31,665651504.24
2022-04-27,2022-03-31,651754767.32
2022-08-25,2022-06-30,729662720.89
2022-10-27,2022-09-30,765152712.43
2023-03-30,2022-12-31,910884891.0
2023-04-26,2023-03-31,866078566.15
2023-08-24,2023-06-30,932464297.1
2023-10-27,2023-09-30,885789457.2
2024-04-12,2023-12-31,892977641.7
2024-04-26,2024-03-31,877450028.29
2024-08-28,2024-06-30,891130249.03
2024-10-29,2024-09-30,869067498.22
2025-04-08,2024-12-31,841729489.3
2025-04-25,2025-03-31,1118043272.14
2025-08-28,2025-06-30,1343028700.03
2025-10-23,2025-09-30,1299583158.85
2026-04-10,2025-12-31,1050486888.15
