date,period,value
2020-04-29,2020-03-31,277025320.27
2020-08-31,2020-06-30,178389963.96
2020-10-31,2020-09-30,178389963.96
2021-04-28,2020-12-31,178389963.96
2021-04-30,2021-03-31,178389963.96
2021-08-31,2021-06-30,498364156.04
2021-10-30,2021-09-30,588885821.17
2022-04-22,2021-12-31,1235157026.73
2022-04-29,2022-03-31,1335275478.1
2022-08-18,2022-06-30,1360693836.78
2022-10-28,2022-09-30,1531646647.62
2023-04-20,2022-12-31,1523436052.65
2023-04-28,2023-03-31,1692473262.27
2023-08-30,2023-06-30,1755620776.9
2023-10-31,2023-09-30,1817499212.48
2024-04-30,2023-12-31,3035181761.98
2024-04-30,2024-03-31,3144664329.4
2024-08-30,2024-06-30,3272022827.58
2024-10-31,2024-09-30,3369177234.76
2025-04-25,2024-12-31,4670146808.12
2025-04-30,2025-03-31,4889249186.43
2025-08-28,2025-06-30,4779560607.71
2025-10-31,2025-09-30,4860724827.01
