date,period,value
2020-04-29,2020-03-31,6776840.02
2020-08-15,2020-06-30,6949278.68
2020-10-16,2020-09-30,7078454.49
2021-04-28,2020-12-31,6951645.54
2021-04-28,2021-03-31,7484491.84
2021-08-20,2021-06-30,7697384.82
2021-10-20,2021-09-30,34341438.8
2022-03-01,2021-12-31,5687665.75
2022-04-29,2022-03-31,5886758.46
2022-08-16,2022-06-30,6122022.63
2022-10-15,2022-09-30,7412399.14
2023-04-26,2022-12-31,7606259.17
2023-04-26,2023-03-31,9190172.45
2023-08-15,2023-06-30,7657450.48
2023-10-17,2023-09-30,14756638.78
2024-04-18,2023-12-31,8255990.39
2024-04-18,2024-03-31,11728032.72
2024-08-29,2024-06-30,12154912.32
2024-10-30,2024-09-30,9606845.11
2025-04-29,2024-12-31,17861837.45
2025-04-29,2025-03-31,10637835.67
2025-08-20,2025-06-30,39546597.72
2025-10-27,2025-09-30,32191303.3
2026-03-31,2025-12-31,31598947.35
