date,period,value
2020-12-28,2020-06-30,181113472.65
2021-05-21,2020-12-31,300615314.25
2022-01-07,2021-09-30,103076655.11
2022-03-17,2021-12-31,160273448.81
2022-04-29,2021-03-31,21066500.04
2022-04-29,2022-03-31,20909337.4
2022-08-26,2021-06-30,83268753.21
2022-08-26,2022-06-30,78437961.4
2022-10-27,2022-09-30,245174178.03
2023-03-31,2022-12-31,289785809.6
2023-04-28,2023-03-31,86329855.38
2023-08-16,2023-06-30,134896402.21
2023-10-27,2023-09-30,379272017.66
2024-04-26,2023-12-31,415253717.36
2024-04-26,2024-03-31,162700000.0
2024-08-29,2024-06-30,464457943.79
2024-10-29,2024-09-30,686460443.79
2025-04-29,2024-12-31,536900000.0
2025-04-29,2025-03-31,323811722.45
2025-08-28,2025-06-30,677380057.85
2025-10-30,2025-09-30,1420506570.88
