date,period,value
2020-04-29,2020-03-31,40282866.02
2020-08-28,2020-06-30,78022743.99
2020-10-30,2020-09-30,117381743.23
2021-03-05,2020-12-31,155451520.65
2021-04-28,2021-03-31,56863358.58
2021-08-28,2021-06-30,104265981.49
2021-10-28,2021-09-30,161138553.88
2022-04-29,2021-12-31,221644370.22
2022-04-29,2022-03-31,84902100.41
2022-08-24,2022-06-30,152433232.32
2022-10-27,2022-09-30,233002253.77
2023-04-27,2022-12-31,291598511.12
2023-04-27,2023-03-31,81734214.29
2023-08-25,2023-06-30,158075532.55
2023-10-27,2023-09-30,249290270.98
2024-03-29,2023-12-31,316383477.77
2024-04-30,2024-03-31,77672097.05
2024-08-23,2024-06-30,154705210.47
2024-10-30,2024-09-30,234957531.11
2025-04-09,2024-12-31,302288561.71
2025-04-29,2025-03-31,90082262.17
2025-08-21,2025-06-30,165637119.01
2025-10-29,2025-09-30,238380303.47
