date,period,value
2020-04-29,2020-03-31,22565697.29
2020-08-28,2020-06-30,78424475.88
2020-10-30,2020-09-30,182828569.17
2021-03-05,2020-12-31,183264027.83
2021-04-28,2021-03-31,906415.79
2021-08-28,2021-06-30,1270474.08
2021-10-28,2021-09-30,234500.0
2022-04-29,2021-12-31,3459450.84
2022-04-29,2022-03-31,30913695.25
2022-08-24,2022-06-30,31662890.5
2022-10-27,2022-09-30,32422859.82
2023-04-27,2022-12-31,33154800.38
2023-04-27,2023-03-31,1403871.52
2023-08-25,2023-06-30,5852178.94
2023-10-27,2023-09-30,30760761.52
2024-03-29,2023-12-31,46693489.78
2024-04-30,2024-03-31,60129901.83
2024-08-23,2024-06-30,117322686.14
2024-10-30,2024-09-30,214906135.12
2025-04-09,2024-12-31,298335021.46
2025-04-29,2025-03-31,130039765.09
2025-08-21,2025-06-30,194742808.56
2025-10-29,2025-09-30,290770963.64
