date,period,value
2020-09-21,2020-06-30,-5490556.22
2021-02-04,2020-12-31,-7520350.21
2021-04-23,2020-03-31,-2595771.16
2021-08-20,2021-06-30,-2661442.92
2021-10-28,2020-09-30,-5907915.97
2021-10-28,2021-09-30,-2661442.92
2022-04-22,2021-12-31,-2494271.69
2022-04-29,2022-03-31,-1370203.11
2022-08-20,2022-06-30,-3275873.37
2022-10-28,2022-09-30,-3275873.37
2023-04-28,2022-12-31,-28659082.66
2023-08-31,2023-06-30,-3135536.17
2023-10-31,2023-09-30,-3135536.17
2024-04-26,2023-12-31,-41544909.15
2024-08-30,2024-06-30,-14112953.66
2024-10-31,2024-09-30,-14112953.66
2025-04-22,2024-12-31,-18437305.63
2025-08-29,2025-06-30,-14394195.01
2025-10-31,2025-09-30,-14394195.01
2026-03-31,2025-12-31,-18129529.75
