date,period,value
2021-10-26,2021-09-30,5543.92
2022-04-02,2021-12-31,296332.33
2022-04-29,2022-03-31,139014.56
2022-08-29,2022-06-30,768011.71
2022-10-27,2022-09-30,994775.28
2023-04-01,2022-12-31,1860482.27
2023-04-27,2023-03-31,602815.14
2023-08-31,2023-06-30,1560798.27
2023-10-26,2023-09-30,2015376.7
2024-04-22,2023-12-31,2521690.22
2024-04-26,2024-03-31,1237293.45
2024-08-29,2024-06-30,2821195.41
2024-10-26,2024-09-30,3941671.29
2025-04-22,2024-12-31,5132683.18
2025-04-28,2025-03-31,1793367.49
2025-08-28,2025-06-30,4232521.03
2025-10-28,2025-09-30,5829080.85
