date,period,value
2020-04-30,2020-03-31,130359953.81
2020-08-31,2020-06-30,221970436.42
2020-10-31,2020-09-30,297543216.2
2021-03-20,2020-12-31,476109336.91
2021-04-28,2021-03-31,131035035.04
2021-08-28,2021-06-30,229018974.47
2021-10-30,2021-09-30,400430915.64
2022-03-19,2021-12-31,616285338.07
2022-04-29,2022-03-31,156185289.5
2022-08-18,2022-06-30,287626248.5
2022-10-28,2022-09-30,409336985.16
2023-03-22,2022-12-31,702509172.89
2023-04-28,2023-03-31,212621584.02
2023-08-30,2023-06-30,333357877.54
2023-10-31,2023-09-30,686216985.04
2024-03-30,2023-12-31,1110845071.66
2024-04-30,2024-03-31,294541782.98
2024-08-28,2024-06-30,697802636.29
2024-10-30,2024-09-30,1075388691.06
2025-03-28,2024-12-31,1454540872.74
2025-04-30,2025-03-31,403124434.71
2025-08-28,2025-06-30,673755534.21
2025-10-30,2025-09-30,1091744542.54
