date,period,value
2020-04-29,2020-03-31,239866630.15
2020-08-21,2020-06-30,235753330.02
2020-10-29,2020-09-30,233440409.31
2021-04-28,2020-12-31,267876927.23
2021-04-28,2021-03-31,251142476.16
2021-08-21,2021-06-30,252089784.41
2021-10-29,2021-09-30,272632233.16
2022-04-28,2021-12-31,816608473.27
2022-04-28,2022-03-31,727440911.61
2022-08-20,2022-06-30,631438592.57
2022-10-21,2022-07-31,753071027.17
2022-10-28,2022-09-30,338758336.93
2023-04-28,2022-12-31,342898287.37
2023-04-28,2023-03-31,551786918.86
2023-08-31,2023-06-30,574875307.45
2023-10-28,2023-09-30,571983201.34
2024-03-29,2023-12-31,454187110.33
2024-04-27,2024-03-31,528856322.5
2024-08-28,2024-06-30,463024613.24
2024-10-31,2024-09-30,457122532.82
2025-03-29,2024-12-31,433393666.01
2025-04-30,2025-03-31,490971034.35
2025-08-29,2025-06-30,478285511.21
2025-10-31,2025-09-30,484698150.21
2026-03-28,2025-12-31,455879086.14
