date,period,value
2020-04-29,2020-03-31,565199644.08
2020-08-29,2020-06-30,661301593.74
2020-10-31,2020-09-30,660235604.17
2021-04-30,2020-12-31,465823953.51
2021-04-30,2021-03-31,562333808.28
2021-08-31,2021-06-30,507431666.67
2021-10-27,2021-09-30,400507958.67
2022-04-28,2021-12-31,184323593.62
2022-04-28,2022-03-31,409155170.49
2022-08-30,2022-06-30,433230865.12
2022-10-29,2022-09-30,1578039973.7
2023-04-29,2022-12-31,1341241187.59
2023-04-29,2023-03-31,1777283019.22
2023-08-25,2023-06-30,2181745950.9
2023-10-28,2023-09-30,2260651008.59
2024-04-24,2023-12-31,2008292053.38
2024-04-24,2024-03-31,2565657755.91
2024-08-28,2024-06-30,2948270809.95
2024-10-30,2024-09-30,2805062905.98
2025-04-01,2024-12-31,2235066164.39
2025-04-30,2025-03-31,2582953782.44
2025-08-12,2025-06-30,2502526285.47
2025-10-31,2025-09-30,2896666497.45
