date,period,value
2020-04-25,2020-03-31,-2682679.1
2020-08-29,2020-06-30,-2559559.8
2020-10-23,2020-09-30,-2724534.95
2021-04-27,2020-12-31,-2487227.43
2021-04-27,2021-03-31,-2211754.88
2021-08-26,2021-06-30,-2557851.51
2021-10-26,2021-09-30,-2901227.41
2022-03-30,2021-12-31,-1661510.08
2022-04-16,2022-03-31,-1020058.61
2022-08-24,2022-06-30,-2762542.16
2022-10-28,2022-09-30,-4452202.41
2023-04-29,2022-12-31,-4051322.28
2023-04-29,2023-03-31,-3534238.06
2023-08-31,2023-06-30,-3407777.81
2023-10-27,2023-09-30,-3769871.2
2024-03-30,2023-12-31,-4249206.87
2024-04-30,2024-03-31,-4615144.78
2024-08-29,2024-06-30,-5159205.96
2024-10-31,2024-09-30,-5242399.78
2025-04-24,2024-12-31,-4310111.55
2025-04-30,2025-03-31,-4146250.78
2025-08-22,2025-06-30,-3979893.0
2025-10-29,2025-09-30,-4024937.2
