date,period,value
2020-04-30,2020-03-31,7945369.39
2020-08-31,2020-06-30,8060626.84
2020-10-30,2020-09-30,-14345555.2
2021-03-31,2020-12-31,-71899929.29
2021-04-29,2021-03-31,-3690687.89
2021-08-30,2021-06-30,-23118872.97
2021-10-30,2021-09-30,-38092525.25
2022-04-13,2021-12-31,-62316293.84
2022-04-29,2022-03-31,-14906877.0
2022-08-31,2022-06-30,15305384.34
2022-10-29,2022-09-30,46090457.49
2023-04-15,2022-12-31,77261684.69
2023-04-29,2023-03-31,-17632901.83
2023-08-30,2023-06-30,60181819.72
2023-10-31,2023-09-30,25497648.65
2024-04-20,2023-12-31,51238166.35
2024-04-24,2024-03-31,-13919671.49
2024-08-15,2024-06-30,-17359424.85
2024-10-31,2024-09-30,-10825241.37
2025-04-28,2024-12-31,-25329608.54
2025-04-30,2025-03-31,20675101.78
2025-08-15,2025-06-30,61055565.28
2025-10-31,2025-09-30,40735013.03
