date,period,value
2020-04-30,2020-03-31,3833213349.83
2020-08-31,2020-06-30,4104691147.8
2020-10-30,2020-09-30,4297580101.18
2021-03-31,2020-12-31,4354755029.47
2021-04-29,2021-03-31,4477596239.67
2021-08-30,2021-06-30,4496830442.91
2021-10-30,2021-09-30,4574455267.08
2022-04-13,2021-12-31,4562117206.17
2022-04-29,2022-03-31,4683384115.75
2022-08-31,2022-06-30,4723882674.06
2022-10-29,2022-09-30,4766578714.31
2023-04-15,2022-12-31,4754599994.59
2023-04-29,2023-03-31,4819374422.79
2023-08-30,2023-06-30,4863260381.34
2023-10-31,2023-09-30,4901445644.81
2024-04-20,2023-12-31,4204080676.91
2024-04-24,2024-03-31,4350179841.87
2024-08-15,2024-06-30,4457307292.51
2024-10-31,2024-09-30,4448821799.3
2025-04-28,2024-12-31,4468409241.36
2025-04-30,2025-03-31,4621570875.25
2025-08-15,2025-06-30,4650421285.32
2025-10-31,2025-09-30,4734556936.75
