date,period,value
2020-10-29,2020-06-30,208780244.32
2021-03-31,2020-12-31,292025253.14
2021-05-20,2021-03-31,280477544.02
2021-08-26,2021-06-30,1312164620.07
2021-10-27,2021-09-30,1232401220.05
2022-04-22,2021-12-31,1037171964.11
2022-04-27,2022-03-31,858294999.82
2022-08-26,2022-06-30,618761016.79
2022-10-28,2022-09-30,485822358.7
2023-03-22,2022-12-31,460137636.91
2023-04-28,2023-03-31,304569982.51
2023-08-29,2023-06-30,283217069.36
2023-10-31,2023-09-30,327864989.43
2024-04-25,2023-12-31,483611131.37
2024-04-30,2024-03-31,445315659.88
2024-08-29,2024-06-30,442230962.84
2024-10-30,2024-09-30,497446645.4
2025-03-28,2024-12-31,879553866.26
2025-04-30,2025-03-31,1066699355.86
2025-08-29,2025-06-30,1339287250.17
2025-10-31,2025-09-30,1410886645.95
