date,period,value
2020-04-25,2020-03-31,6050549.98
2020-08-26,2020-06-30,17341159.88
2020-10-28,2020-09-30,20271825.48
2021-02-27,2020-12-31,26917092.35
2021-04-28,2021-03-31,21451066.17
2021-08-27,2021-06-30,56848272.76
2021-10-22,2021-09-30,115806624.03
2022-04-20,2021-12-31,407955746.56
2022-04-27,2022-03-31,160944940.26
2022-08-30,2022-06-30,353608147.84
2022-10-26,2022-09-30,402698960.52
2023-04-25,2022-12-31,434139726.58
2023-04-28,2023-03-31,49637587.71
2023-08-26,2023-06-30,149601768.26
2023-10-31,2023-09-30,249431015.93
2024-04-26,2023-12-31,385414631.74
2024-04-27,2024-03-31,56578086.82
2024-08-29,2024-06-30,176598467.55
2024-10-30,2024-09-30,276725589.1
2025-04-23,2024-12-31,350767813.16
2025-04-30,2025-03-31,51901019.41
2025-08-28,2025-06-30,138880179.92
2025-10-29,2025-09-30,173198545.3
