date,period,value
2020-04-29,2020-03-31,4008615381.03
2020-08-27,2020-06-30,4138272639.71
2020-10-29,2020-09-30,4437791962.14
2021-04-21,2020-12-31,4918161556.01
2021-04-29,2021-03-31,4586845513.21
2021-08-27,2021-06-30,4438339993.86
2021-10-28,2021-09-30,4470220132.78
2022-04-28,2021-12-31,4903119303.4
2022-04-28,2022-03-31,4768539946.43
2022-08-27,2022-06-30,4786129464.47
2022-10-29,2022-09-30,5755883925.72
2023-04-27,2022-12-31,8375815030.65
2023-04-27,2023-03-31,7748709080.1
2023-08-29,2023-06-30,8883730761.84
2023-10-28,2023-09-30,9032597857.96
2024-04-26,2023-12-31,11592652158.74
2024-04-26,2024-03-31,10697868711.44
2024-08-28,2024-06-30,11788067058.18
2024-10-29,2024-09-30,13207628952.06
2025-04-26,2024-12-31,14618170522.72
2025-04-26,2025-03-31,14199441318.53
2025-08-29,2025-06-30,16725428152.22
2025-10-30,2025-09-30,15999944690.87
