date,period,value
2020-11-12,2020-06-30,-517700.0
2021-07-14,2020-03-31,361472.26
2021-07-14,2020-12-31,-3270782.55
2021-07-14,2021-03-31,445438.0
2021-07-30,2021-06-30,418246.54
2022-04-16,2021-12-31,-4275699.92
2022-08-20,2022-06-30,-12554419.46
2023-04-15,2022-12-31,-19536570.91
2023-07-29,2023-06-30,1444517.19
2024-04-16,2023-12-31,-13221073.8
2024-08-30,2024-06-30,-10280070.46
2025-03-28,2024-12-31,-12948302.52
2025-07-30,2025-06-30,-3963177.2
2026-03-28,2025-12-31,-16992661.8
