date,period,value
2020-11-12,2020-06-30,73678300.0
2021-07-14,2020-03-31,35452410.27
2021-07-14,2020-12-31,150298694.78
2021-07-14,2021-03-31,46953473.64
2021-07-30,2021-06-30,95438202.14
2022-04-16,2021-12-31,194228565.99
2022-08-20,2022-06-30,113378385.55
2023-04-15,2022-12-31,247519998.04
2023-07-29,2023-06-30,148887375.72
2024-04-16,2023-12-31,304742764.56
2024-08-30,2024-06-30,199783805.1
2025-03-28,2024-12-31,417995572.93
2025-07-30,2025-06-30,230242062.94
2026-03-28,2025-12-31,462618145.04
