date,period,value
2020-11-12,2020-06-30,48066007.6
2021-07-14,2020-12-31,34651864.84
2021-07-14,2021-03-31,43822509.69
2021-07-30,2021-06-30,36656685.49
2021-10-19,2021-09-30,17078019.72
2022-04-16,2021-12-31,43311847.33
2022-04-28,2022-03-31,62387372.23
2022-08-20,2022-06-30,48347289.95
2022-10-19,2022-09-30,44164508.06
2023-04-15,2022-12-31,17988550.03
2023-04-15,2023-03-31,16239493.68
2023-07-29,2023-06-30,17724319.09
2023-10-19,2023-09-30,19598898.85
2024-04-16,2023-12-31,34227177.88
2024-04-16,2024-03-31,30185239.97
2024-08-30,2024-06-30,37913446.56
2024-10-19,2024-09-30,51684218.22
2025-03-28,2024-12-31,49887203.46
2025-04-16,2025-03-31,42634093.31
2025-07-30,2025-06-30,47118063.67
2025-10-17,2025-09-30,49925840.5
2026-03-28,2025-12-31,47275180.12
