date,period,value
2020-04-30,2020-03-31,73090898.33
2020-08-31,2020-06-30,70683569.71
2020-10-31,2020-09-30,68276241.09
2021-04-30,2020-12-31,52492912.06
2021-04-30,2021-03-31,51114506.54
2021-08-31,2021-06-30,49736101.02
2021-10-30,2021-09-30,48357695.51
2022-03-18,2021-12-31,46979290.01
2022-04-29,2022-03-31,45600884.49
2022-08-31,2022-06-30,44222478.97
2022-10-29,2022-09-30,42844073.46
2023-03-31,2022-12-31,39147765.24
2023-04-29,2023-03-31,38545491.93
2023-08-31,2023-06-30,37943218.62
2023-10-31,2023-09-30,37340945.31
2024-03-30,2023-12-31,38919113.67
2024-04-30,2024-03-31,37428219.11
2024-08-31,2024-06-30,45794432.23
2024-10-30,2024-09-30,35550544.78
2025-03-08,2024-12-31,34686697.38
2025-04-30,2025-03-31,34002929.95
2025-08-26,2025-06-30,36570773.58
2025-10-31,2025-09-30,32892912.73
2026-03-27,2025-12-31,32882950.26
