date,period,value
2020-04-30,2020-03-31,447431608.92
2020-08-31,2020-06-30,452946030.08
2020-10-31,2020-09-30,455709907.44
2021-04-30,2020-12-31,464705788.46
2021-04-30,2021-03-31,467995861.09
2021-08-31,2021-06-30,473683773.9
2021-10-30,2021-09-30,482604135.59
2022-03-18,2021-12-31,497811582.49
2022-04-29,2022-03-31,494054238.62
2022-08-31,2022-06-30,509257505.15
2022-10-29,2022-09-30,520786435.59
2023-03-31,2022-12-31,528373523.51
2023-04-29,2023-03-31,536711310.6
2023-08-31,2023-06-30,553046594.73
2023-10-31,2023-09-30,558271886.75
2024-03-30,2023-12-31,558574270.45
2024-04-30,2024-03-31,565346356.53
2024-08-31,2024-06-30,569082236.62
2024-10-30,2024-09-30,575682595.45
2025-03-08,2024-12-31,580323906.59
2025-04-30,2025-03-31,578794421.25
2025-08-26,2025-06-30,583822348.81
2025-10-31,2025-09-30,574443257.68
2026-03-27,2025-12-31,583012773.22
