date,period,value
2020-08-29,2020-06-30,-8059.39
2021-03-16,2020-12-31,-10092.17
2021-08-21,2021-06-30,-948.72
2022-03-12,2021-12-31,-13116037.18
2022-08-20,2022-06-30,1709645.12
2023-03-10,2022-12-31,-38303033.7
2023-08-18,2023-06-30,5963080.68
2024-03-08,2023-12-31,-3424447.04
2024-08-22,2024-06-30,3517018.27
2024-10-24,2024-09-30,-2733430.43
2025-03-07,2024-12-31,-9654546.36
2025-08-20,2025-06-30,-10667135.23
2025-10-23,2025-09-30,-22429421.93
2026-02-28,2025-12-31,-30192077.1
