date,period,value
2020-08-29,2020-06-30,114922.89
2021-03-16,2020-12-31,-30133803.94
2021-08-21,2021-06-30,4984627.94
2022-03-12,2021-12-31,-145032158.65
2022-08-20,2022-06-30,-6978277.35
2023-03-10,2022-12-31,-2766526.33
2023-08-18,2023-06-30,2986010.42
2024-03-08,2023-12-31,5194558.69
2024-08-22,2024-06-30,1876492.51
2024-10-24,2024-09-30,-1844763.93
2025-03-07,2024-12-31,5287789.35
2025-08-20,2025-06-30,6810857.22
2025-10-23,2025-09-30,396668.34
2026-02-28,2025-12-31,-381553.58
