date,period,value
2020-08-29,2020-06-30,114922.89
2021-03-16,2020-12-31,-30133803.94
2021-08-21,2021-06-30,5065665.03
2022-03-12,2021-12-31,-146869939.69
2022-08-20,2022-06-30,-6170140.62
2023-03-10,2022-12-31,-1551490.63
2023-08-18,2023-06-30,2951576.85
2024-03-08,2023-12-31,3759486.17
2024-08-22,2024-06-30,1328508.64
2024-10-24,2024-09-30,-202983.29
2025-03-07,2024-12-31,6952693.88
2025-08-20,2025-06-30,6693100.92
2025-10-23,2025-09-30,539086.75
2026-02-28,2025-12-31,-263407.45
