date,period,value
2020-08-29,2020-06-30,93033306.53
2021-03-16,2020-12-31,188895178.49
2021-08-21,2021-06-30,90391172.17
2022-03-12,2021-12-31,178296597.03
2022-08-20,2022-06-30,89593796.16
2023-03-10,2022-12-31,176494439.75
2023-08-18,2023-06-30,83909078.92
2024-03-08,2023-12-31,166784224.13
2024-08-22,2024-06-30,79859531.06
2024-10-24,2024-09-30,119001899.57
2025-03-07,2024-12-31,156915398.52
2025-08-20,2025-06-30,71656128.17
2025-10-23,2025-09-30,106048472.57
2026-02-28,2025-12-31,139050181.98
