date,period,value
2020-08-29,2020-06-30,-159691.57
2021-03-16,2020-12-31,39516796.78
2021-08-21,2021-06-30,-596644.94
2022-03-12,2021-12-31,16742506.33
2022-08-20,2022-06-30,-9261576.06
2023-03-10,2022-12-31,13834850.31
2023-08-18,2023-06-30,2285048.35
2024-03-08,2023-12-31,-1240217.66
2024-08-22,2024-06-30,-2810245.21
2024-10-24,2024-09-30,-1968102.78
2025-03-07,2024-12-31,-4381692.88
2025-08-20,2025-06-30,955186.32
2025-10-23,2025-09-30,-895797.89
2026-02-28,2025-12-31,1312038.76
