date,period,value
2020-08-29,2020-06-30,72344330.96
2021-03-16,2020-12-31,153089157.05
2021-08-21,2021-06-30,70531147.17
2022-03-12,2021-12-31,146283151.0
2022-08-20,2022-06-30,76936699.55
2023-03-10,2022-12-31,151720547.02
2023-08-18,2023-06-30,72321358.79
2024-03-08,2023-12-31,143140244.08
2024-08-22,2024-06-30,70343628.5
2024-10-24,2024-09-30,105461249.25
2025-03-07,2024-12-31,140236187.69
2025-08-20,2025-06-30,64848132.19
2025-10-23,2025-09-30,96023438.15
2026-02-28,2025-12-31,126320814.69
