date,period,value
2020-04-27,2020-03-31,40732500.0
2020-08-19,2020-06-30,139960055.56
2020-10-29,2020-09-30,193810055.56
2021-03-17,2020-12-31,507440758.79
2021-04-27,2021-03-31,170616915.63
2021-08-26,2021-06-30,364734891.52
2021-10-27,2021-09-30,2718620625.07
2022-03-31,2021-12-31,2762759992.68
2022-04-27,2022-03-31,48184480.0
2022-08-26,2022-06-30,51804480.0
2022-10-27,2022-09-30,58273129.62
2023-03-29,2022-12-31,322766274.25
2023-04-27,2023-03-31,154212454.09
2023-08-25,2023-06-30,155589016.36
2023-10-27,2023-09-30,269705906.77
2024-03-27,2023-12-31,515885052.0
2024-04-26,2024-03-31,29903319.52
2024-08-27,2024-06-30,159764977.39
2024-10-29,2024-09-30,289408490.88
2025-03-20,2024-12-31,392325077.56
2025-04-25,2025-03-31,261138615.74
2025-08-27,2025-06-30,544028615.74
2025-10-28,2025-09-30,938408265.97
2026-03-27,2025-12-31,1167639598.5
