date,period,value
2020-04-27,2020-03-31,38612997.1
2020-08-19,2020-06-30,44231771.53
2020-10-29,2020-09-30,44997878.61
2021-03-17,2020-12-31,39186641.02
2021-04-27,2021-03-31,35205520.61
2021-08-26,2021-06-30,17825786.17
2021-10-27,2021-09-30,20019822.83
2022-03-31,2021-12-31,74751574.36
2022-04-27,2022-03-31,93716021.61
2022-08-26,2022-06-30,112089945.18
2022-10-27,2022-09-30,124424371.81
2023-03-29,2022-12-31,142034286.84
2023-04-27,2023-03-31,153306623.73
2023-08-25,2023-06-30,177231987.9
2023-10-27,2023-09-30,195776472.01
2024-03-27,2023-12-31,214905809.62
2024-04-26,2024-03-31,237957795.24
2024-08-27,2024-06-30,264922199.4
2024-10-29,2024-09-30,271056249.55
2025-03-20,2024-12-31,297360535.99
2025-04-25,2025-03-31,315610306.44
2025-08-27,2025-06-30,360938512.18
2025-10-28,2025-09-30,298431752.65
2026-03-27,2025-12-31,303744304.5
