date,period,value
2020-07-31,2020-06-30,18359053.44
2021-04-28,2020-12-31,18241199.46
2021-04-28,2021-03-31,18241199.46
2021-08-30,2021-06-30,257550530.15
2021-10-29,2021-09-30,78934071.18
2022-04-28,2021-12-31,31598931.96
2022-04-28,2022-03-31,37276107.29
2022-08-30,2022-06-30,32109626.29
2022-10-29,2022-09-30,11729200.38
2023-04-28,2022-12-31,13075017.95
2023-04-28,2023-03-31,12845017.95
2023-08-31,2023-06-30,56455114.26
2023-10-31,2023-09-30,19844182.27
2024-04-30,2023-12-31,19139111.48
2024-04-30,2024-03-31,15655983.85
2024-08-31,2024-06-30,582028083.13
2024-10-31,2024-09-30,222793098.3
2025-04-30,2024-12-31,29582894.97
2025-08-30,2025-06-30,365834698.07
