date,period,value
2021-04-28,2020-12-31,3725000000.0
2021-04-28,2021-03-31,3725000000.0
2021-08-30,2021-06-30,4525000000.0
2021-10-29,2021-09-30,4525000000.0
2022-04-28,2021-12-31,2887003651.96
2022-04-28,2022-03-31,2887003651.96
2022-08-30,2022-06-30,4563614444.44
2022-10-29,2022-09-30,4813614444.44
2023-04-28,2022-12-31,5120113458.48
2023-04-28,2023-03-31,5120113458.48
2023-08-31,2023-06-30,3435663928.02
2023-10-31,2023-09-30,3135223928.02
2024-04-30,2023-12-31,3198907025.19
2024-04-30,2024-03-31,3198907025.19
2024-08-31,2024-06-30,3297843691.86
2024-10-31,2024-09-30,4897843691.86
2025-04-30,2024-12-31,6406291832.65
2025-04-30,2025-03-31,6906291832.65
2025-08-30,2025-06-30,7905650165.98
2025-10-31,2025-09-30,8355650165.98
