date,period,value
2022-04-28,2021-12-31,29999678.13
2022-04-28,2022-03-31,100379641.77
2022-08-23,2022-06-30,100379641.77
2022-10-25,2022-09-30,100379641.77
2023-04-26,2022-12-31,100379641.77
2023-04-26,2023-03-31,180410507.21
2023-08-18,2023-06-30,180410507.21
2023-10-25,2023-09-30,180410507.21
2024-04-25,2023-12-31,180410507.21
2024-04-25,2024-03-31,180410507.21
2024-08-20,2024-06-30,170774517.55
2024-10-29,2024-09-30,170774517.55
2025-04-18,2024-12-31,170251470.78
2025-04-18,2025-03-31,170251470.78
2025-08-20,2025-06-30,164879357.58
2025-10-25,2025-09-30,164879357.58
