date,period,value
2020-04-24,2020-03-31,-4534092000.0
2020-08-28,2020-06-30,-1053308000.0
2020-10-29,2020-09-30,-2018190000.0
2021-04-29,2020-12-31,472405000.0
2021-04-29,2021-03-31,-2241778000.0
2021-08-20,2021-06-30,1149155000.0
2021-10-30,2021-09-30,-1959033000.0
2022-04-28,2022-03-31,-1535949000.0
2022-10-28,2022-09-30,-202892000.0
2023-04-28,2023-03-31,4139000.0
2023-10-31,2023-09-30,-994930000.0
2024-10-30,2024-09-30,2501939000.0
2025-04-30,2025-03-31,4697955000.0
2025-10-30,2025-09-30,500000000.0
