date,period,value
2020-04-24,2020-03-31,3989207000.0
2020-08-28,2020-06-30,2821834000.0
2020-10-29,2020-09-30,1316385000.0
2021-04-29,2020-12-31,3409814000.0
2021-04-29,2021-03-31,2389952000.0
2021-08-20,2021-06-30,1871400000.0
2021-10-30,2021-09-30,2598367000.0
2022-04-28,2021-12-31,1629404000.0
2022-04-28,2022-03-31,1642451000.0
2022-08-18,2022-06-30,2099172000.0
2022-10-28,2022-09-30,2548821000.0
2023-04-28,2022-12-31,2323128000.0
2023-04-28,2023-03-31,2205917000.0
2023-08-29,2023-06-30,2254426000.0
2023-10-31,2023-09-30,1974066000.0
2024-04-27,2023-12-31,1507775000.0
2024-04-27,2024-03-31,2059462000.0
2024-08-28,2024-06-30,1644988000.0
2024-10-30,2024-09-30,2503010000.0
2025-04-30,2024-12-31,2245289000.0
2025-04-30,2025-03-31,2428741000.0
2025-08-28,2025-06-30,2018927000.0
2025-10-30,2025-09-30,2728908000.0
