date,period,value
2020-04-24,2020-03-31,7566990000.0
2020-08-28,2020-06-30,4835044000.0
2020-10-29,2020-09-30,5335285000.0
2021-04-29,2020-12-31,5192553000.0
2021-04-29,2021-03-31,1866266000.0
2021-08-20,2021-06-30,4612962000.0
2021-10-30,2021-09-30,4299328000.0
2022-04-28,2021-12-31,6520600000.0
2022-04-28,2022-03-31,5607374000.0
2022-08-18,2022-06-30,4748326000.0
2022-10-28,2022-09-30,5160849000.0
2023-04-28,2022-12-31,4496710000.0
2023-04-28,2023-03-31,5756773000.0
2023-08-29,2023-06-30,8424532000.0
2023-10-31,2023-09-30,6147123000.0
2024-04-27,2023-12-31,6641992000.0
2024-04-27,2024-03-31,2950164000.0
2024-08-28,2024-06-30,3443378000.0
2024-10-30,2024-09-30,2744104000.0
2025-04-30,2024-12-31,7275388000.0
2025-04-30,2025-03-31,2605392000.0
2025-08-28,2025-06-30,7494329000.0
2025-10-30,2025-09-30,6592291000.0
