date,period,value
2020-08-05,2020-06-30,3717644.36
2020-10-30,2020-09-30,6767267.64
2021-04-28,2020-03-31,2004570.97
2021-04-28,2020-12-31,29317997.1
2021-04-28,2021-03-31,8384631.43
2021-08-30,2021-06-30,18198006.21
2021-10-28,2021-09-30,28649206.44
2022-03-16,2021-12-31,40431104.16
2022-04-30,2022-03-31,20962067.57
2022-08-31,2022-06-30,40208469.81
2022-10-28,2022-09-30,56186367.75
2023-04-28,2022-12-31,61105212.86
2023-04-28,2023-03-31,3828474.8
2023-08-16,2023-06-30,7363223.13
2023-10-31,2023-09-30,47089043.48
2024-04-30,2023-12-31,57933482.59
2024-04-30,2024-03-31,6873476.96
2024-08-31,2024-06-30,15493866.21
2024-10-30,2024-09-30,18184580.16
2025-04-29,2024-12-31,29466789.82
2025-04-29,2025-03-31,18874816.05
2025-08-30,2025-06-30,31327183.85
2025-10-30,2025-09-30,45576624.02
2026-03-18,2025-12-31,58039006.67
