date,period,value
2020-08-28,2020-06-30,3990100000.0
2020-10-30,2020-09-30,1308850000.0
2021-04-30,2021-03-31,4177342000.0
2021-08-28,2021-06-30,5463526000.0
2021-10-29,2021-09-30,550920000.0
2022-04-29,2021-12-31,1272991000.0
2022-04-29,2022-03-31,599853000.0
2022-08-31,2022-06-30,690194000.0
2022-10-29,2022-09-30,2848015000.0
2023-04-28,2023-03-31,3564235000.0
2023-08-31,2023-06-30,2410570000.0
2023-10-31,2023-09-30,7571847000.0
2024-04-30,2023-12-31,9583029000.0
2024-08-30,2024-06-30,36427000.0
2024-10-31,2024-09-30,37276000.0
2025-04-30,2025-03-31,364718000.0
2025-08-29,2025-06-30,19674000.0
2025-10-31,2025-09-30,25620000.0
