date,period,value
2020-04-22,2020-03-31,78796882000.0
2020-08-28,2020-06-30,84734372000.0
2020-10-30,2020-09-30,86852649000.0
2021-04-30,2020-12-31,85591095000.0
2021-04-30,2021-03-31,85785851000.0
2021-08-28,2021-06-30,93518059000.0
2021-10-29,2021-09-30,88732855000.0
2022-04-29,2021-12-31,95766279000.0
2022-04-29,2022-03-31,99056761000.0
2022-08-31,2022-06-30,107109649000.0
2022-10-29,2022-09-30,116814986000.0
2023-04-28,2022-12-31,121405202000.0
2023-04-28,2023-03-31,132483912000.0
2023-08-31,2023-06-30,134729428000.0
2023-10-31,2023-09-30,138931917000.0
2024-04-30,2023-12-31,142702802000.0
2024-04-30,2024-03-31,141140445000.0
